antecedente,consecuente,support,confidence,lift
reaction_time_ms=Q4,addiction_score=Q1 + device_usage=Q1 + grades=Q4,0.06916719643992371,0.27670396744659204,3.2725965473194685
addiction_score=Q1 + device_usage=Q1 + grades=Q4,reaction_time_ms=Q4,0.06916719643992371,0.8180451127819549,3.2725965473194685
gaming_hours=Q4,gaming_genre=Casual + reaction_time_ms=Q1,0.06344564526382708,0.2538148524923703,3.2725472374631024
gaming_genre=Casual + reaction_time_ms=Q1,gaming_hours=Q4,0.06344564526382708,0.8180327868852459,3.2725472374631024
gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4 + gaming_genre=RPG,0.05162110616656071,0.24831804281345565,3.27139264108514
addiction_score=Q4 + gaming_genre=RPG,gaming_hours=Q4 + reaction_time_ms=Q1,0.05162110616656071,0.6800670016750417,3.2713926410851397
gaming_hours=Q1,addiction_score=Q1 + sleep_hours=Q3 + stress_level=Medium,0.051875397329942785,0.20647773279352225,3.267499735253627
gaming_hours=Q1,addiction_score=Q1 + sleep_hours=Q3,0.051875397329942785,0.20647773279352225,3.267499735253627
addiction_score=Q1 + sleep_hours=Q3 + stress_level=Medium,gaming_hours=Q1,0.051875397329942785,0.8209255533199196,3.267499735253627
addiction_score=Q1 + sleep_hours=Q3,gaming_hours=Q1,0.051875397329942785,0.8209255533199196,3.267499735253627
addiction_score=Q4 + device_usage=Q4,gaming_genre=FPS + gaming_hours=Q4,0.05607120152574698,0.3188720173535792,3.2655317922993494
gaming_genre=FPS + gaming_hours=Q4,addiction_score=Q4 + device_usage=Q4,0.05607120152574698,0.57421875,3.265531792299349
gaming_hours=Q4 + sleep_hours=Q1,addiction_score=Q4,0.052638270820089005,0.81496062992126,3.2652396099494188
addiction_score=Q4,gaming_hours=Q4 + sleep_hours=Q1,0.052638270820089005,0.2109016811003566,3.2652396099494188
gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1 + gaming_genre=RPG,0.05365543547361729,0.24435437174290678,3.262898359521158
addiction_score=Q1 + gaming_genre=RPG,gaming_hours=Q1 + stress_level=Medium,0.05365543547361729,0.7164685908319186,3.262898359521158
attendance=Q2 + gaming_hours=Q1,reaction_time_ms=Q4,0.05060394151303242,0.8155737704918032,3.2627099211180224
reaction_time_ms=Q4,attendance=Q2 + gaming_hours=Q1,0.05060394151303242,0.20244150559511698,3.2627099211180224
gaming_hours=Q1 + gender=Female,reaction_time_ms=Q4 + stress_level=Medium,0.08569612205975842,0.7147401908801697,3.262583633936468
reaction_time_ms=Q4 + stress_level=Medium,gaming_hours=Q1 + gender=Female,0.08569612205975842,0.3911781775972141,3.262583633936468
gaming_hours=Q4,reaction_time_ms=Q1 + study_hours=Q3,0.050476795931341384,0.20193285859613427,3.261194934001224
reaction_time_ms=Q1 + study_hours=Q3,gaming_hours=Q4,0.050476795931341384,0.8151950718685831,3.2611949340012236
addiction_score=Q4 + stress_level=Low,gaming_hours=Q4,0.16948506039415132,0.8142944410507026,3.257591952626539
gaming_hours=Q4,addiction_score=Q4 + stress_level=Low,0.16948506039415132,0.6780264496439471,3.2575919526265387
addiction_score=Q1,gaming_hours=Q1 + reaction_time_ms=Q4 + stress_level=Medium,0.14952320406865863,0.5972574911122398,3.2575798665726534
gaming_hours=Q1 + reaction_time_ms=Q4 + stress_level=Medium,addiction_score=Q1,0.14952320406865863,0.8155339805825244,3.2575798665726534
addiction_score=Q1,age=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,0.06102987921169739,0.24377856780091417,3.2552095683432767
age=Q1 + gaming_hours=Q1 + reaction_time_ms=Q4,addiction_score=Q1,0.06102987921169739,0.8149405772495756,3.2552095683432767
addiction_score=Q4,gaming_hours=Q4 + gender=Male + reaction_time_ms=Q1,0.0831532104259377,0.33316352521650533,3.2550697215252353
gaming_hours=Q4 + gender=Male + reaction_time_ms=Q1,addiction_score=Q4,0.0831532104259377,0.8124223602484472,3.2550697215252353
gaming_hours=Q4,addiction_score=Q4 + device_usage=Q4 + gaming_genre=FPS,0.05607120152574698,0.22431332655137334,3.255026408351571
addiction_score=Q4 + device_usage=Q4 + gaming_genre=FPS,gaming_hours=Q4,0.05607120152574698,0.8136531365313654,3.255026408351571
addiction_score=Q4 + stress_level=Low,gaming_hours=Q4 + gender=Male,0.0835346471710108,0.40134392180818573,3.254195819609671
gaming_hours=Q4 + gender=Male,addiction_score=Q4 + stress_level=Low,0.0835346471710108,0.677319587628866,3.254195819609671
reaction_time_ms=Q4 + stress_level=Medium,addiction_score=Q1 + grades=Q3,0.054926891290527656,0.2507254788160186,3.2540526252276996
addiction_score=Q1 + grades=Q3,reaction_time_ms=Q4 + stress_level=Medium,0.054926891290527656,0.7128712871287128,3.2540526252276996
gaming_hours=Q4 + stress_level=Low,addiction_score=Q4 + gaming_genre=Casual,0.05479974570883662,0.25101921956901574,3.252497795568878
addiction_score=Q4 + gaming_genre=Casual,gaming_hours=Q4 + stress_level=Low,0.05479974570883662,0.7100494233937398,3.252497795568878
gaming_hours=Q1 + stress_level=Medium,gender=Female + reaction_time_ms=Q4,0.08569612205975842,0.3902721482339317,3.251578862139696
gender=Female + reaction_time_ms=Q4,gaming_hours=Q1 + stress_level=Medium,0.08569612205975842,0.7139830508474576,3.2515788621396955
gaming_genre=RPG + gaming_hours=Q1,addiction_score=Q1 + stress_level=Medium,0.05365543547361729,0.7045075125208682,3.2479200386732874
addiction_score=Q1 + stress_level=Medium,gaming_genre=RPG + gaming_hours=Q1,0.05365543547361729,0.2473622508792497,3.2479200386732874
gender=Female + reaction_time_ms=Q4 + stress_level=Medium,gaming_hours=Q1,0.08569612205975842,0.8159806295399515,3.2478176373136227
gaming_hours=Q1,gender=Female + reaction_time_ms=Q4 + stress_level=Medium,0.08569612205975842,0.34109311740890685,3.2478176373136227
addiction_score=Q4,gaming_hours=Q4 + study_hours=Q4,0.051112523839796566,0.20478858889454915,3.247302926725059
gaming_hours=Q4 + study_hours=Q4,addiction_score=Q4,0.051112523839796566,0.810483870967742,3.247302926725059
addiction_score=Q1 + gaming_hours=Q1,age=Q1 + device_usage=Q1,0.05301970756516211,0.26543602800763844,3.246740840248952
age=Q1 + device_usage=Q1,addiction_score=Q1 + gaming_hours=Q1,0.05301970756516211,0.6485225505443234,3.2467408402489517
grades=Q4,gaming_hours=Q2 + study_hours=Q4,0.05200254291163382,0.20803662258392677,3.2464445171083014
gaming_hours=Q2 + study_hours=Q4,grades=Q4,0.05200254291163382,0.8115079365079365,3.2464445171083014
gaming_genre=RPG + reaction_time_ms=Q1,gaming_hours=Q4 + stress_level=Low,0.055054036872218694,0.7086743044189853,3.2461988376559807
gaming_hours=Q4 + stress_level=Low,gaming_genre=RPG + reaction_time_ms=Q1,0.055054036872218694,0.2521840419336051,3.2461988376559807
gaming_hours=Q1 + study_hours=Q4,addiction_score=Q1,0.05009535918626828,0.8123711340206186,3.2449461498588956
addiction_score=Q1,gaming_hours=Q1 + study_hours=Q4,0.05009535918626828,0.20010157440325038,3.2449461498588956
gaming_hours=Q4 + gender=Female,addiction_score=Q4 + stress_level=Low,0.07997457088366179,0.674892703862661,3.242535806890549
addiction_score=Q4 + stress_level=Low,gaming_hours=Q4 + gender=Female,0.07997457088366179,0.3842394624312767,3.2425358068905488
addiction_score=Q2 + reaction_time_ms=Q3 + stress_level=Medium,gaming_hours=Q2,0.09040050858232676,0.8088737201365187,3.2425034703739652
gaming_hours=Q2,addiction_score=Q2 + reaction_time_ms=Q3 + stress_level=Medium,0.09040050858232676,0.3623853211009174,3.2425034703739652
gaming_genre=Casual + gaming_hours=Q4,addiction_score=Q4,0.06191989828353465,0.8089700996677741,3.241237816549691
addiction_score=Q4,gaming_genre=Casual + gaming_hours=Q4,0.06191989828353465,0.24808965868568517,3.241237816549691
gaming_hours=Q4 + grades=Q1 + reaction_time_ms=Q1,addiction_score=Q4,0.09446916719643993,0.808487486398259,3.2393041673572625
addiction_score=Q4,gaming_hours=Q4 + grades=Q1 + reaction_time_ms=Q1,0.09446916719643993,0.37850229240957717,3.2393041673572625
gaming_hours=Q4 + reaction_time_ms=Q1,device_usage=Q4 + grades=Q1,0.0817546090273363,0.3932721712538227,3.2388331171846234
device_usage=Q4 + grades=Q1,gaming_hours=Q4 + reaction_time_ms=Q1,0.0817546090273363,0.6732984293193718,3.2388331171846234
gaming_hours=Q1 + reaction_time_ms=Q4,device_usage=Q1 + grades=Q4,0.07425301970756516,0.353725015142338,3.23870459149533
device_usage=Q1 + grades=Q4,gaming_hours=Q1 + reaction_time_ms=Q4,0.07425301970756516,0.6798603026775321,3.23870459149533
age=Q1 + gaming_hours=Q4,addiction_score=Q4 + stress_level=Low,0.055944055944055944,0.673813169984686,3.237349164281952
addiction_score=Q4 + stress_level=Low,age=Q1 + gaming_hours=Q4,0.055944055944055944,0.2687843616371411,3.2373491642819516
addiction_score=Q1 + stress_level=Medium,gaming_hours=Q1 + gender=Male,0.08633184996821361,0.39800703399765536,3.2371513158134015
gaming_hours=Q1 + gender=Male,addiction_score=Q1 + stress_level=Medium,0.08633184996821361,0.7021716649431231,3.2371513158134015
addiction_score=Q4 + device_usage=Q4,grades=Q1 + reaction_time_ms=Q1,0.07425301970756516,0.4222704266088214,3.233843140485278
grades=Q1 + reaction_time_ms=Q1,addiction_score=Q4 + device_usage=Q4,0.07425301970756516,0.5686465433300877,3.233843140485278
addiction_score=Q4,gaming_genre=Casual + gaming_hours=Q4 + stress_level=Low,0.05479974570883662,0.21956189505858378,3.2338095592429994
gaming_genre=Casual + gaming_hours=Q4 + stress_level=Low,addiction_score=Q4,0.05479974570883662,0.8071161048689139,3.2338095592429994
gaming_genre=RPG + gaming_hours=Q4,addiction_score=Q4 + stress_level=Low,0.05098537825810553,0.6728187919463087,3.2325716546473537
addiction_score=Q4 + stress_level=Low,gaming_genre=RPG + gaming_hours=Q4,0.05098537825810553,0.2449602932193036,3.2325716546473533
reaction_time_ms=Q4,gaming_hours=Q1 + study_hours=Q1,0.05073108709472346,0.2029501525940997,3.23118006103764
reaction_time_ms=Q4,gaming_hours=Q1 + stress_level=Medium + study_hours=Q1,0.05073108709472346,0.2029501525940997,3.23118006103764
gaming_hours=Q1 + stress_level=Medium + study_hours=Q1,reaction_time_ms=Q4,0.05073108709472346,0.8076923076923076,3.2311800610376396
gaming_hours=Q1 + study_hours=Q1,reaction_time_ms=Q4,0.05073108709472346,0.8076923076923076,3.2311800610376396
gaming_hours=Q1 + sleep_hours=Q3 + stress_level=Medium,reaction_time_ms=Q4,0.05225683407501589,0.8074656188605108,3.2302731904058586
gaming_hours=Q1 + sleep_hours=Q3,reaction_time_ms=Q4,0.05225683407501589,0.8074656188605108,3.2302731904058586
reaction_time_ms=Q4,gaming_hours=Q1 + sleep_hours=Q3,0.05225683407501589,0.20905391658189215,3.230273190405858
reaction_time_ms=Q4,gaming_hours=Q1 + sleep_hours=Q3 + stress_level=Medium,0.05225683407501589,0.20905391658189215,3.230273190405858
addiction_score=Q1 + gaming_genre=RPG,gaming_hours=Q1,0.06077558804831532,0.8115449915110358,3.2301626306853723
gaming_hours=Q1,addiction_score=Q1 + gaming_genre=RPG,0.06077558804831532,0.24190283400809715,3.2301626306853723
gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4,0.16757787666878576,0.8061162079510704,3.229803349737732
addiction_score=Q4,gaming_hours=Q4 + reaction_time_ms=Q1,0.16757787666878576,0.6714212939378502,3.229803349737732
gaming_hours=Q2 + stress_level=Medium,addiction_score=Q2 + reaction_time_ms=Q3,0.09040050858232676,0.415061295971979,3.2289387663893323
addiction_score=Q2 + reaction_time_ms=Q3,gaming_hours=Q2 + stress_level=Medium,0.09040050858232676,0.7032640949554896,3.228938766389332
addiction_score=Q1,gaming_hours=Q1 + grades=Q4,0.09802924348378894,0.3915693245302184,3.2281894522328805
gaming_hours=Q1 + grades=Q4,addiction_score=Q1,0.09802924348378894,0.8081761006289309,3.2281894522328805
gaming_hours=Q2,addiction_score=Q2 + gender=Male + reaction_time_ms=Q3,0.05098537825810553,0.20438328236493372,3.227860473494385
addiction_score=Q2 + gender=Male + reaction_time_ms=Q3,gaming_hours=Q2,0.05098537825810553,0.8052208835341366,3.227860473494385
gaming_genre=RPG + gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4,0.05162110616656071,0.8055555555555555,3.227557027225901
addiction_score=Q4,gaming_genre=RPG + gaming_hours=Q4 + reaction_time_ms=Q1,0.05162110616656071,0.20682628629648495,3.2275570272259007
device_usage=Q4 + reaction_time_ms=Q1,addiction_score=Q4 + gender=Female,0.06115702479338843,0.3844924060751399,3.2273562153478923
addiction_score=Q4 + gender=Female,device_usage=Q4 + reaction_time_ms=Q1,0.06115702479338843,0.5133404482390608,3.2273562153478923
gaming_hours=Q1 + grades=Q3,addiction_score=Q1,0.061411315956770504,0.8076923076923078,3.226256983240224
addiction_score=Q1,gaming_hours=Q1 + grades=Q3,0.061411315956770504,0.2453021838496699,3.2262569832402237
addiction_score=Q1 + gaming_genre=FPS,gaming_hours=Q1 + stress_level=Medium,0.0715829624920534,0.7081761006289308,3.225133197131755
gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1 + gaming_genre=FPS,0.0715829624920534,0.3259988419224088,3.225133197131755
addiction_score=Q1,gaming_hours=Q1 + grades=Q3 + stress_level=Medium,0.05912269548633185,0.23616048755713562,3.2246566573556796
gaming_hours=Q1 + grades=Q3 + stress_level=Medium,addiction_score=Q1,0.05912269548633185,0.8072916666666666,3.2246566573556796
addiction_score=Q2 + reaction_time_ms=Q3,gaming_hours=Q2,0.10336935791481246,0.8041543026706232,3.2235849085139914
gaming_hours=Q2,addiction_score=Q2 + reaction_time_ms=Q3,0.10336935791481246,0.41437308868501527,3.223584908513991
addiction_score=Q1,gaming_genre=RPG + gaming_hours=Q1 + stress_level=Medium,0.05365543547361729,0.21432199085830372,3.2230257325058482
gaming_genre=RPG + gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1,0.05365543547361729,0.8068833652007648,3.2230257325058482
addiction_score=Q1 + attendance=Q1,gaming_hours=Q1,0.0512396694214876,0.8092369477911647,3.2209760093003594
gaming_hours=Q1,addiction_score=Q1 + attendance=Q1,0.0512396694214876,0.20394736842105263,3.2209760093003594
gaming_hours=Q1 + stress_level=Medium,gaming_genre=Casual + reaction_time_ms=Q4,0.05098537825810553,0.23219455703532135,3.2208292611689635
gaming_genre=Casual + reaction_time_ms=Q4,gaming_hours=Q1 + stress_level=Medium,0.05098537825810553,0.7072310405643738,3.2208292611689635
addiction_score=Q1 + gaming_genre=FPS + stress_level=Medium,gaming_hours=Q1,0.0715829624920534,0.8089080459770115,3.2196668935269206
gaming_hours=Q1,addiction_score=Q1 + gaming_genre=FPS + stress_level=Medium,0.0715829624920534,0.2849190283400809,3.21966689352692
gaming_hours=Q1,addiction_score=Q1 + gaming_genre=RPG + stress_level=Medium,0.05365543547361729,0.21356275303643724,3.2177606372252465
addiction_score=Q1 + gaming_genre=RPG + stress_level=Medium,gaming_hours=Q1,0.05365543547361729,0.8084291187739463,3.2177606372252465
gaming_genre=FPS + reaction_time_ms=Q4,addiction_score=Q1 + device_usage=Q1,0.059249841068022883,0.5796019900497512,3.217056917248619
addiction_score=Q1 + device_usage=Q1,gaming_genre=FPS + reaction_time_ms=Q4,0.059249841068022883,0.328863796753705,3.217056917248619
reaction_time_ms=Q4 + stress_level=Medium,gaming_genre=Casual + gaming_hours=Q1,0.05098537825810553,0.23273360417875796,3.216959221205503
gaming_genre=Casual + gaming_hours=Q1,reaction_time_ms=Q4 + stress_level=Medium,0.05098537825810553,0.7047451669595781,3.216959221205503
sleep_hours=Q1 + stress_level=High,study_hours=Q4,0.062047043865225686,0.8026315789473685,3.215841756709655
study_hours=Q4,sleep_hours=Q1 + stress_level=High,0.062047043865225686,0.24859908303616912,3.215841756709655
addiction_score=Q4 + gaming_genre=RPG + stress_level=Low,gaming_hours=Q4,0.05098537825810553,0.8036072144288577,3.214837610113411
gaming_hours=Q4,addiction_score=Q4 + gaming_genre=RPG + stress_level=Low,0.05098537825810553,0.2039674465920651,3.2148376101134106
addiction_score=Q1 + gaming_genre=FPS,gaming_hours=Q1,0.08162746344564527,0.8075471698113208,3.214250248262165
gaming_hours=Q1,addiction_score=Q1 + gaming_genre=FPS,0.08162746344564527,0.3248987854251012,3.214250248262165
addiction_score=Q1 + gender=Male + stress_level=Medium,gaming_hours=Q1,0.08633184996821361,0.8073721759809751,3.213553726766381
gaming_hours=Q1,addiction_score=Q1 + gender=Male + stress_level=Medium,0.08633184996821361,0.3436234817813765,3.213553726766381
gaming_genre=FPS + gaming_hours=Q1,addiction_score=Q1 + stress_level=Medium,0.0715829624920534,0.6967821782178217,3.212304707903381
addiction_score=Q1 + stress_level=Medium,gaming_genre=FPS + gaming_hours=Q1,0.0715829624920534,0.3300117233294255,3.212304707903381
addiction_score=Q1 + gender=Male,gaming_hours=Q1 + stress_level=Medium,0.08633184996821361,0.7050882658359294,3.211070764794201
gaming_hours=Q1 + stress_level=Medium,addiction_score=Q1 + gender=Male,0.08633184996821361,0.39316734221192823,3.211070764794201
addiction_score=Q4 + device_usage=Q4 + grades=Q1,reaction_time_ms=Q1,0.07425301970756516,0.8033012379642366,3.2103476811934555
reaction_time_ms=Q1,addiction_score=Q4 + device_usage=Q4 + grades=Q1,0.07425301970756516,0.2967479674796748,3.2103476811934555
gaming_hours=Q4,addiction_score=Q4 + gaming_genre=Casual,0.06191989828353465,0.24771108850457782,3.2096337909201065
addiction_score=Q4 + gaming_genre=Casual,gaming_hours=Q4,0.06191989828353465,0.8023064250411862,3.2096337909201065
addiction_score=Q1 + attendance=Q4,gaming_hours=Q1,0.05060394151303242,0.8056680161943319,3.2067707223524393
gaming_hours=Q1,addiction_score=Q1 + attendance=Q4,0.05060394151303242,0.20141700404858298,3.2067707223524393
gaming_hours=Q1,addiction_score=Q1 + social_activity=Q3,0.050476795931341384,0.20091093117408904,3.2052017721789254
addiction_score=Q1 + social_activity=Q3,gaming_hours=Q1,0.050476795931341384,0.8052738336713995,3.2052017721789254
grades=Q1,reaction_time_ms=Q1 + stress_level=Low + study_hours=Q2,0.05136681500317864,0.20538891713268936,3.205126653271035
reaction_time_ms=Q1 + stress_level=Low + study_hours=Q2,grades=Q1,0.05136681500317864,0.8015873015873015,3.205126653271035
addiction_score=Q4 + sleep_hours=Q1,gaming_hours=Q4,0.052638270820089005,0.8007736943907158,3.2035020886993792
gaming_hours=Q4,addiction_score=Q4 + sleep_hours=Q1,0.052638270820089005,0.2105798575788403,3.203502088699379
addiction_score=Q1,gaming_hours=Q1 + sleep_hours=Q3 + stress_level=Medium,0.051875397329942785,0.20721178263077705,3.2018087826936377
addiction_score=Q1,gaming_hours=Q1 + sleep_hours=Q3,0.051875397329942785,0.20721178263077705,3.2018087826936377
gaming_hours=Q1 + sleep_hours=Q3 + stress_level=Medium,addiction_score=Q1,0.051875397329942785,0.8015717092337917,3.2018087826936372
gaming_hours=Q1 + sleep_hours=Q3,addiction_score=Q1,0.051875397329942785,0.8015717092337917,3.2018087826936372
addiction_score=Q4,age=Q1 + gaming_hours=Q4 + reaction_time_ms=Q1,0.056579783852511126,0.22669383596535914,3.200982082347486
age=Q1 + gaming_hours=Q4 + reaction_time_ms=Q1,addiction_score=Q4,0.056579783852511126,0.7989228007181328,3.2009820823474855
addiction_score=Q1 + gaming_hours=Q1,device_usage=Q1 + gaming_genre=FPS,0.0645899554990464,0.3233609166136219,3.199035986372498
